Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2013-08-20 21:00:00,,,81.5325,17.12,98.65,,2.29,0.3225,0.01,1.0575,2.66,,72.68,1.92,272.17,52.35,703.1525,21.4,Good,Hyderabad
2024-07-13 13:00:00,26.0,119.75,6.125,15.825,13.4,21.85,16.05,0.1575,33.35,0.5,1.9,31.95,65.75,0.975,202.0,207.25,704.0,114.0,Moderate,Hyderabad
2022-11-23 00:00:00,82.75,165.75,2.05,23.675,14.275,15.4,13.425,1.4625,9.1,0.0,0.3,23.275,82.25,0.65,149.75,7.0,710.0,176.1,Moderate,Hyderabad
2012-09-10 14:00:00,,,6.9925,8.7425,15.735,,82.4075,0.405,0.01,2.6625,6.345,,73.575,1.1025,249.435,482.74,705.5925,101.8,Moderate,Hyderabad
2025-04-13 01:00:00,29.25,97.75,14.025,30.025,22.8,19.175,6.0,1.09,48.625,0.8,2.8,32.0,41.0,0.659375,299.25,14.0,711.0,97.8,Satisfactory,Hyderabad
2012-11-11 15:00:00,,,0.46,8.695,8.855,,4.66,0.3275,0.0625,1.1925,5.1475,,44.4,1.4325,29.9575,255.1625,709.8775,16.4,Good,Hyderabad
2024-01-05 21:00:00,69.25,113.0,2.6,31.45,18.875,9.45,13.1,0.99,37.975,0.6,2.2,23.575,62.25,0.475,210.75,14.0,711.0,131.5,Moderate,Hyderabad
2019-03-27 21:00:00,53.75,149.75,1.275,20.0,11.7,15.025,3.525,0.58,18.65,0.1,1.125,30.075,43.75,5.525,134.75,15.5,706.5,133.8,Moderate,Hyderabad
2018-04-08 14:00:00,39.25,99.25,1.6,18.45,11.075,16.925,4.025,0.3725,60.6,0.1,0.6,31.825,44.25,1.35,195.75,382.75,723.5,99.3,Satisfactory,Hyderabad
2016-10-21 11:00:00,62.5,118.5,6.575,18.1,13.7,36.4,29.075,1.17,65.6,0.1,1.575,29.025,40.5,3.775,83.5,711.75,706.5,113.2,Moderate,Hyderabad
2012-01-26 22:00:00,,,8.5825,90.265,98.8475,,2.07,0.55,0.015,0.0125,0.0125,,53.9725,0.4475,67.7075,42.58,710.54,111.2,Moderate,Hyderabad
2021-05-18 05:00:00,11.75,28.25,2.95,14.275,10.0,12.525,1.875,0.1825,2.85,0.0,0.475,27.6,75.25,2.225,155.5,17.0,706.5,28.2,Good,Hyderabad
2023-08-04 18:00:00,53.5,156.25,49.925,61.375,73.25,19.8,5.325,0.53,19.25,0.3,1.125,30.775,72.0,0.2,176.25,21.25,706.0,138.1,Moderate,Hyderabad
2020-10-01 19:00:00,54.75,125.0,0.6,20.075,10.525,24.425,15.625,0.395,43.125,0.15,9.725,27.575,80.0,3.875,36.75,14.75,707.0,117.5,Moderate,Hyderabad
2021-05-03 03:00:00,20.25,31.5,0.6,15.35,8.65,22.725,11.45,0.3525,2.825,0.15,5.425,26.0,63.0,1.55,41.75,17.0,708.5,33.8,Good,Hyderabad
2011-05-12 07:00:00,,,3.6175,19.5025,23.12,,6.415,0.265,0.02,0.27,0.6525,,36.2375,0.745,299.5675,279.545,707.4625,24.4,Good,Hyderabad
2015-11-19 05:00:00,39.0,,0.2175,9.285,9.5025,,3.9275,0.2725,46.435,0.3125,2.3225,,52.18,1.245,121.6325,12.05,715.945,65.7,Satisfactory,Hyderabad
2018-05-18 19:00:00,63.75,182.5,8.525,89.8,54.675,12.85,7.475,1.24,11.25,1.4,10.725,34.675,39.75,0.725,166.5,16.0,720.0,155.4,Moderate,Hyderabad
2023-01-23 14:00:00,76.0,115.0,2.575,2.025,3.2,5.35,11.1,1.2875,17.075,0.0,0.0,29.575,53.0,0.725,252.5,253.75,710.0,153.8,Moderate,Hyderabad
2022-07-20 19:00:00,61.75,165.5,7.175,33.85,23.85,14.55,20.075,0.0475,7.075,0.025,0.475,30.825,68.5,2.1,203.25,17.0,704.0,144.2,Moderate,Hyderabad
2015-03-16 22:00:00,,,4.1275,15.42,19.5475,,4.0375,0.3325,24.4775,0.3975,3.6275,,52.2825,0.7025,198.9975,12.3,753.55,24.5,Good,Hyderabad
2019-11-04 12:00:00,36.75,73.5,0.725,10.825,6.1,18.775,6.1,0.19,59.675,0.0,0.25,26.925,44.25,0.6,119.25,362.0,709.25,74.0,Satisfactory,Hyderabad
2015-04-15 05:00:00,36.0,,3.8675,16.475,20.3425,,2.16,0.2375,8.7625,,,,84.0675,0.215,154.4,12.3275,745.3125,60.8,Satisfactory,Hyderabad
2015-09-21 18:00:00,76.0,,0.675,12.6025,13.28,,0.995,0.2925,24.055,0.4525,2.975,,59.3825,0.98,176.79,12.3375,727.3675,153.8,Moderate,Hyderabad
2012-07-27 15:00:00,,,12.6375,6.8,19.4325,,5.3521624,0.8175,0.01,0.0975,0.3060811,,69.44135,1.2525675,273.76257,433.98364,704.2425,40.9,Good,Hyderabad
2025-12-07 18:00:00,76.0,125.0,13.175,28.175,21.425,18.0,5.6,0.61,51.0,2.05,1.6,27.8,47.75,0.55,237.75,14.0,723.0,153.8,Moderate,Hyderabad
2011-07-06 20:00:00,,,0.925,17.565,18.49,,0.9625,0.475,0.01,0.085,0.31,,75.8275,0.455,277.74,52.9775,703.3175,23.8,Good,Hyderabad
2018-08-16 07:00:00,5.5,9.0,3.525,8.0,7.125,18.8,5.15,0.325,4.85,0.225,2.0,23.95,87.0,5.5,263.25,18.75,718.0,16.2,Good,Hyderabad
2011-02-09 23:00:00,,,49.61,35.85,60.44,,2.24,0.56,0.0125,0.765,3.1675,,44.78,0.2125,219.815,37.7825,708.14,44.8,Good,Hyderabad
2019-04-21 14:00:00,22.25,69.75,1.075,14.125,8.425,19.45,4.125,0.0,42.9,0.05,0.225,34.725,36.75,10.475,183.25,372.5,712.25,70.4,Satisfactory,Hyderabad
2025-10-20 00:00:00,38.0,133.75,12.35,26.45,20.075,16.875,5.25,0.575,50.325,1.925,1.525,27.475,86.25,,113.25,14.0,719.0,123.3,Moderate,Hyderabad
2019-02-08 18:00:00,47.0,120.5,1.375,15.275,9.25,17.125,4.175,0.3325,16.775,0.1,1.55,25.675,40.75,3.725,343.0,17.25,711.0,114.5,Moderate,Hyderabad
2012-09-12 07:00:00,,,2.5975,6.495,9.375,,2.97,0.23,0.01,4.4075,6.23,,83.2425,0.9075,253.485,130.6975,706.1675,11.5,Good,Hyderabad
2024-07-11 00:00:00,18.25,36.75,5.5,16.85,13.425,9.4,18.125,0.39,33.825,0.525,1.925,29.2,78.25,0.75,148.25,14.0,707.0,36.8,Good,Hyderabad
