Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2022-10-28 18:00:00,29.205,90.5775,7.2575,5.51,12.52,9.19,9.1575,1.71,25.33,0.7175,2.91,,53.08,0.505,58.59,113.775,,90.8,Satisfactory,GandhiNagar
2021-10-21 03:00:00,48.2425,111.44,7.27,11.2725,17.49,11.915,8.955,0.5575,2.28,0.3825,2.62,,53.02,0.29,51.8825,,,108.6,Moderate,GandhiNagar
2019-02-13 07:00:00,43.2525,84.685,6.77,40.22,46.99,18.4325,2.14,1.82,24.7975,1.4075,23.27,,49.48,0.6525,122.2175,20.25,,91.2,Satisfactory,GandhiNagar
2024-04-24 02:00:00,37.805,89.5675,11.095,17.335,28.4275,4.79,4.65,0.3675,21.6425,2.6425,19.16,,44.4425,1.0025,249.8925,6.675,,89.8,Satisfactory,GandhiNagar
2023-09-07 14:00:00,22.2575,35.285,3.7025,1.6425,5.335,4.0925,4.97,0.45,44.0875,2.1975,31.8825,,45.6425,0.51,51.505,413.6,,44.1,Good,GandhiNagar
2024-10-31 00:00:00,127.725,283.175,7.58,13.4675,20.95,14.4425,4.66,1.945,4.4975,0.5825,12.39,,45.2875,0.255,104.9275,8.55,,306.9,Very Poor,GandhiNagar
2021-10-02 02:00:00,39.3925,105.17,6.1225,9.1475,14.06,11.29,10.3,0.5925,0.695,0.4125,2.645,,62.99,0.315,269.0125,,,104.4,Moderate,GandhiNagar
2024-11-02 07:00:00,69.6675,172.4275,11.85,21.5625,34.2175,20.485,6.69,1.115,4.4375,1.0225,8.2375,,44.01,0.5625,59.5825,54.2,,148.8,Moderate,GandhiNagar
2021-10-19 21:00:00,32.095,99.085,7.765,11.59,17.64,11.32,8.15,0.33,4.35,0.84,5.325,,57.53,0.795,228.595,,,99.1,Satisfactory,GandhiNagar
2023-02-22 20:00:00,50.31,168.0775,3.825,12.095,15.915,13.05,6.9675,2.445,20.0,2.6175,14.39,,56.58,0.5175,78.3125,119.8,,145.9,Moderate,GandhiNagar
2023-02-19 15:00:00,48.495,117.7625,8.7725,0.08,5.275,13.5425,14.68,0.7875,20.0,5.2175,11.1675,,37.29,1.145,227.4225,119.825,,112.7,Moderate,GandhiNagar
2025-02-17 13:00:00,18.825,32.0925,10.5025,18.8175,29.88,22.765,2.155,0.21,22.3525,2.3,2.4475,,51.005,0.7975,222.38,523.525,,32.1,Good,GandhiNagar
2020-03-23 00:00:00,41.1875,98.0775,14.95,9.4375,24.3875,10.215,7.84,1.2325,5.6925,1.165,16.365,,56.57,0.36,125.7375,7.025,,98.1,Satisfactory,GandhiNagar
2024-01-20 11:00:00,20.070484,61.52629,2.11,3.91,5.968226,6.12,8.339678,0.38935483,30.388388,3.4458065,10.94,,36.54661,0.565,139.295,249.69194,,62.3,Satisfactory,GandhiNagar
2024-04-09 16:00:00,27.6975,68.715,1.75,14.1525,15.9025,5.8225,5.195,0.4775,87.955,1.615,10.2,,39.2225,1.4225,160.17,332.225,,88.2,Satisfactory,GandhiNagar
2025-12-19 09:00:00,47.35,81.5525,2.3575,13.8925,15.82,10.7725,11.5525,0.7425,27.875,1.9425,9.1725,,35.6275,1.045,89.425,287.9,,81.9,Satisfactory,GandhiNagar
2023-01-27 13:00:00,44.8825,141.9775,,,,,94.9625,,,,,,59.6175,1.525,71.8825,135.1,,128.7,Moderate,GandhiNagar
2024-11-05 16:00:00,30.63,36.59,7.345,13.9075,21.41,16.225,3.6125,0.825,33.1275,0.34,3.4075,,49.5075,0.6225,60.245,70.55,,52.0,Satisfactory,GandhiNagar
2023-10-08 03:00:00,59.7775,87.385,3.495,7.645,6.96,6.4175,4.8675,1.45,4.685,6.895,28.115,,82.31,0.44,190.4075,13.175,,99.6,Satisfactory,GandhiNagar
2020-05-06 16:00:00,29.485,76.5325,3.94,1.37,5.3125,10.915,6.645,0.565,78.1675,1.4675,16.33,,64.4425,1.535,222.7475,341.85,,78.6,Satisfactory,GandhiNagar
2024-01-19 22:00:00,36.795,149.07,1.92,7.59,9.5,6.625,10.79,0.3925,5.35,5.78,19.6325,,44.79,0.425,33.14,9.6,,133.4,Moderate,GandhiNagar
2020-03-08 16:00:00,17.48,43.065,4.68,5.0925,9.77,9.43,5.5,0.555,46.6625,1.3025,14.685,,50.8825,0.97,130.4325,317.75,,46.7,Good,GandhiNagar
2021-11-26 14:00:00,27.7675,55.8975,6.54,10.015,15.4525,9.7975,2.2875,0.32,39.6725,0.69,4.5825,,37.205,0.835,114.645,,,56.8,Satisfactory,GandhiNagar
2023-04-23 02:00:00,35.08,48.6925,2.535,9.635,12.1675,10.0325,10.7125,0.8425,11.5325,1.335,34.92,,47.38,1.11,236.27,175.2,,59.3,Satisfactory,GandhiNagar
2023-06-07 20:00:00,41.963055,212.70013,5.316818,6.554091,11.085,9.494091,2.185,0.5,9.0925,1.298,3.158857,,58.835,1.585,189.04,188.725,,175.4,Moderate,GandhiNagar
2023-01-25 12:00:00,59.52,130.9225,9.3,7.655,16.005,13.0575,6.8025,0.4575,22.7975,2.38,8.4925,,53.16,0.34,237.59,135.1,,121.4,Moderate,GandhiNagar
2023-04-05 13:00:00,15.524974,38.9,4.08,11.4925,15.5725,13.08,5.965,0.3625,12.61,1.7375,7.3575,,57.69,1.1875,225.3425,118.225,,38.9,Good,GandhiNagar
