Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2021-07-21 17:00:00,14.75,27.75,,29.4,,29.375,22.35,0.635,20.025,0.3,,,,,,,,36.8,Good,Singrauli
2024-04-16 02:00:00,239.75,451.25,,57.9,,17.025,34.875,0.69,5.225,1.9,,,,,,,,413.4,Severe,Singrauli
2023-10-30 09:00:00,41.0,79.5,,10.275,,3.05,38.95,1.695,59.65,3.95,,,,,,,,85.1,Satisfactory,Singrauli
2025-03-16 20:00:00,120.75,306.5,,20.25,,0.8,35.05,3.7575,4.475,0.8,,,,,,,,301.6,Very Poor,Singrauli
2022-11-16 07:00:00,117.25,175.5,,60.225,,34.5,16.45,1.16,13.725,0.4,,,,,,,,290.9,Poor,Singrauli
2022-03-27 19:00:00,201.0,477.5,,111.25,,44.525,57.95,1.6475,3.625,0.275,,,,,,,,428.7,Severe,Singrauli
2019-11-27 10:00:00,87.5,199.0,,23.725,,10.95,23.125,0.5375,43.875,0.1,,,,,,,,191.8,Moderate,Singrauli
2019-04-11 15:00:00,53.25,311.0,,12.05,,13.475,17.85,0.3,102.475,0.0,,,,,,,,261.4,Poor,Singrauli
2021-04-20 06:00:00,359.0,523.5,,63.9,,33.6,56.725,2.335,5.125,0.7,,,,,,,,455.4,Severe,Singrauli
2025-05-06 08:00:00,31.75,53.75,,23.1,,30.9,56.3,0.4925,47.625,0.9,,,,,,,,71.0,Satisfactory,Singrauli
2018-10-29 00:00:00,93.75,318.5,,53.75,,23.575,24.375,1.0825,6.775,0.1,,,,,,,,268.8,Poor,Singrauli
2018-10-13 23:00:00,77.0,151.75,,43.925,,18.575,13.675,1.605,6.975,0.2,,,,,,,,157.1,Moderate,Singrauli
2023-03-02 12:00:00,68.25,,,43.975,,9.925,54.675,0.8025,65.15,0.0,,,,,,,,128.2,Moderate,Singrauli
2019-01-27 00:00:00,130.0,253.75,,60.275,,24.725,33.825,1.9125,4.625,0.1,,,,,,,,308.6,Very Poor,Singrauli
2020-02-02 07:00:00,75.25,189.0,,41.925,,10.075,19.725,1.5775,7.775,0.0,,,,,,,,159.7,Moderate,Singrauli
2025-10-19 22:00:00,77.0,219.75,,23.325,,29.05,18.075,0.2425,13.825,1.1,,,,,,,,180.0,Moderate,Singrauli
2019-01-11 07:00:00,142.0,265.0,,2.025,,2.1,34.5,1.81,5.275,0.1,,,,,,,,317.8,Very Poor,Singrauli
2022-03-10 22:00:00,75.0,385.75,,78.05,,41.675,14.075,1.1,20.625,0.325,,,,,,,,345.2,Very Poor,Singrauli
2022-05-22 12:00:00,94.25,215.25,,29.025,,34.475,17.875,0.0875,120.25,0.1,,,,,,,,215.0,Poor,Singrauli
2024-12-31 10:00:00,81.25,117.5,,64.075,,11.125,21.0,4.0425,22.6,0.85,,,,,,,,171.1,Moderate,Singrauli
2019-09-03 01:00:00,41.01695,34.017242,,57.5,,14.75,36.7,0.8175,7.2,0.0,,,,,,,,72.4,Satisfactory,Singrauli
2025-03-01 12:00:00,43.75,114.25,,81.65,,14.65,21.875,1.2975,116.025,0.85,,,,,,,,124.3,Moderate,Singrauli
2025-11-28 10:00:00,158.0,397.75,,90.225,,49.3,29.7,2.125,26.3,0.4,,,,,,,,360.1,Very Poor,Singrauli
2022-05-10 05:00:00,46.0,135.75,,94.175,,60.875,13.125,0.715,53.725,0.375,,,,,,,,124.6,Moderate,Singrauli
2023-03-12 05:00:00,89.5,322.0,,56.075,,9.375,31.95,1.7425,8.375,0.0,,,,,,,,272.3,Poor,Singrauli
2019-02-10 09:00:00,125.75,252.5,,24.1,,15.475,19.45,0.53,33.975,0.075,,,,,,,,305.4,Very Poor,Singrauli
2020-01-01 01:00:00,174.0,287.85715,,63.057144,,19.157143,49.485714,0.9935714,9.0,0.021428572,,,,,,,,342.1,Very Poor,Singrauli
2019-10-28 13:00:00,42.5,122.75,,104.525,,51.6,99.775,0.4875,56.95,0.0,,,,,,,,125.3,Moderate,Singrauli
2022-08-26 15:00:00,25.5,32.0,,67.85,,21.0,23.725,1.1475,25.0,0.1,,,,,,,,85.1,Satisfactory,Singrauli
2020-01-30 10:00:00,102.25,186.0,,26.325,,17.825,64.725,1.6975,70.325,0.0,,,,,,,,241.4,Poor,Singrauli
2022-02-11 12:00:00,46.75,115.25,,55.1,,40.25,39.95,0.6525,88.725,0.3,,,,,,,,111.1,Moderate,Singrauli
2019-12-21 03:00:00,160.5,322.75,,138.825,,15.7,32.475,0.6075,9.05,0.1,,,,,,,,331.8,Very Poor,Singrauli
